country,region,year,co2_emissions_capita,gdp_capita,lifeexpectancy,population
Cameroon,Sub-Saharan Africa ,1978,0.24654122528470299,1351.56044569781,50.682,8121084
Cameroon,Sub-Saharan Africa ,1979,0.218733888569657,1391.24565609344,51.123,8365567
Cameroon,Sub-Saharan Africa ,1980,0.452983538879853,1323.42997465052,51.537,8621406
Cameroon,Sub-Saharan Africa ,1981,0.601091068438162,1502.93964492038,51.933,8888535
Cameroon,Sub-Saharan Africa ,1982,0.692051634940638,1566.84894782623,52.312,9166816
Cameroon,Sub-Saharan Africa ,1983,0.696833202664751,1623.14912669862,52.67,9456494
Cameroon,Sub-Saharan Africa ,1984,0.620822167526608,1690.59882605297,52.997,9757841
Cameroon,Sub-Saharan Africa ,1985,0.643039097367182,1770.1405058818,53.273,10070806
Cameroon,Sub-Saharan Africa ,1986,0.191895708519472,1830.97928221891,53.476,10395480
Cameroon,Sub-Saharan Africa ,1987,0.171884260498307,1735.64495294987,53.591,10731064
Cameroon,Sub-Saharan Africa ,1988,0.198656087325612,1550.11166251979,53.611,11075422
Cameroon,Sub-Saharan Africa ,1989,0.668197762957517,1475.24301479488,53.536,11425800
Cameroon,Sub-Saharan Africa ,1990,0.0578995674735197,1343.50995704508,53.362,11780088
Cameroon,Sub-Saharan Africa ,1991,0.00845911553815846,1254.24300646465,53.088,12137912
Cameroon,Sub-Saharan Africa ,1992,0.222669164580116,1180.20331229791,52.738,12499499
Cameroon,Sub-Saharan Africa ,1993,0.228330725298097,1055.79295676192,52.343,12864090
Cameroon,Sub-Saharan Africa ,1994,0.218119000068324,1048.31844804056,51.936,13230984
Cameroon,Sub-Saharan Africa ,1995,0.23943374067683,1055.262303127,51.554,13599988
Cameroon,Sub-Saharan Africa ,1996,0.25932606785303,1072.05202551467,51.238,13970813
Cameroon,Sub-Saharan Africa ,1997,0.224195366444539,1098.74950303529,51.009,14344449
Cameroon,Sub-Saharan Africa ,1998,0.217921458691824,1118.63759066371,50.885,14723768
Cameroon,Sub-Saharan Africa ,1999,0.203822084259272,1136.63358361582,50.878,15112592
Cameroon,Sub-Saharan Africa ,2000,0.221240438843892,1146.57231022119,50.993,15513945
Cameroon,Sub-Saharan Africa ,2001,0.21478625970013,1165.48140823569,51.222,15928910
Cameroon,Sub-Saharan Africa ,2002,0.208933069773919,1183.02663801242,51.536,16357602
Cameroon,Sub-Saharan Africa ,2003,0.225901761605727,1204.42005375107,51.908,16800865
Cameroon,Sub-Saharan Africa ,2004,0.229249619423057,1251.92898156968,52.321,17259322
Cameroon,Sub-Saharan Africa ,2005,0.20843909885352,1243.08065504954,52.76,17733410
Cameroon,Sub-Saharan Africa ,2006,0.21188652738191,1251.46386315501,53.215,18223674
Cameroon,Sub-Saharan Africa ,2007,0.311484738991116,1277.30478386454,53.681,18730282
Cameroon,Sub-Saharan Africa ,2008,0.287986297586007,1286.00107956163,54.153,19252666
Cameroon,Sub-Saharan Africa ,2009,0.339833528373714,1278.59620799079,54.627,19789919
Cameroon,Sub-Saharan Africa ,2010,0.333326909602025,1286.51557161767,55.101,20341241
Cameroon,Sub-Saharan Africa ,2011,0.301338806110362,1303.42588027745,55.581,20906388
Cameroon,Sub-Saharan Africa ,2012,0.28041919518241,1325.93022542942,56.073,21485266
Cameroon,Sub-Saharan Africa ,2013,0.227388469367945,1360.10887014004,56.576,22077298
Cameroon,Sub-Saharan Africa ,2014,0.299738143145063,1401.75317426464,57.083,22681858
Cameroon,Sub-Saharan Africa ,2015,0.340283662787024,1441.78397139843,57.583,23298368
Cameroon,Sub-Saharan Africa ,2016,0.346522620760153,1469.19263610979,58.063,23926539
Cameroon,Sub-Saharan Africa ,2017,NA,1481.73198996125,58.511,24566045
Cameroon,Sub-Saharan Africa ,2018,NA,1502.16791876103,58.921,25216237
Cameroon,Sub-Saharan Africa ,2019,NA,1522.65132959572,NA,25876380
"Congo, Dem. Rep.",Sub-Saharan Africa ,1960,0.152228016183627,1038.93243150651,41.098,15248251
"Congo, Dem. Rep.",Sub-Saharan Africa ,1961,0.150781838171971,903.127632135261,41.312,15637699
"Congo, Dem. Rep.",Sub-Saharan Africa ,1962,0.135559207265795,1067.06411741419,41.529,16041190
"Congo, Dem. Rep.",Sub-Saharan Africa ,1963,0.139446343450273,1094.01298682208,41.755,16461830
"Congo, Dem. Rep.",Sub-Saharan Africa ,1964,0.116926926209804,1039.40845258224,41.995,16903831
"Congo, Dem. Rep.",Sub-Saharan Africa ,1965,0.142289847317912,1021.60842730323,42.257,17369883
"Congo, Dem. Rep.",Sub-Saharan Africa ,1966,0.134673911150955,1060.77099829292,42.549,17862049
"Congo, Dem. Rep.",Sub-Saharan Africa ,1967,0.124703289827177,1020.79292042356,42.868,18378625
"Congo, Dem. Rep.",Sub-Saharan Africa ,1968,0.178174618658321,1034.88125984463,43.208,18913878
"Congo, Dem. Rep.",Sub-Saharan Africa ,1969,0.187685844511582,1099.68197475696,43.563,19459816
"Congo, Dem. Rep.",Sub-Saharan Africa ,1970,0.135604173616998,1066.7697433889,43.915,20011036
"Congo, Dem. Rep.",Sub-Saharan Africa ,1971,0.144083171874513,1100.41797754529,44.247,20564067
"Congo, Dem. Rep.",Sub-Saharan Africa ,1972,0.143059328131428,1073.00222897415,44.545,21121363
"Congo, Dem. Rep.",Sub-Saharan Africa ,1973,0.147251810394098,1129.87283609825,44.804,21690443
"Congo, Dem. Rep.",Sub-Saharan Africa ,1974,0.151241021058304,1134.30188551788,45.026,22282136
"Congo, Dem. Rep.",Sub-Saharan Africa ,1975,0.141373569486798,1048.55123471111,45.222,22903581
"Congo, Dem. Rep.",Sub-Saharan Africa ,1976,0.144902791388149,965.201304771114,45.41,23560464
"Congo, Dem. Rep.",Sub-Saharan Africa ,1977,0.143812046040415,944.924603563322,45.609,24249130
"Congo, Dem. Rep.",Sub-Saharan Africa ,1978,0.141793573067574,869.068210660019,45.833,24956385
"Congo, Dem. Rep.",Sub-Saharan Africa ,1979,0.146316540568444,848.754213485195,46.086,25663592
"Congo, Dem. Rep.",Sub-Saharan Africa ,1980,0.132857742058207,844.503102047571,46.363,26358908
"Congo, Dem. Rep.",Sub-Saharan Africa ,1981,0.139680659128246,842.571713922174,46.651,27040322
"Congo, Dem. Rep.",Sub-Saharan Africa ,1982,0.110867472582367,818.230608624355,46.937,27717291
"Congo, Dem. Rep.",Sub-Saharan Africa ,1983,0.141754229030423,809.724641989351,47.208,28403851
"Congo, Dem. Rep.",Sub-Saharan Africa ,1984,0.136128829468655,833.584436657521,47.461,29119673
"Congo, Dem. Rep.",Sub-Saharan Africa ,1985,0.121860148389479,816.140158716539,47.705,29881229
"Congo, Dem. Rep.",Sub-Saharan Africa ,1986,0.110067834014022,832.28323258438,47.955,30683869
"Congo, Dem. Rep.",Sub-Saharan Africa ,1987,0.122238342275237,831.653691947215,48.221,31528708
"Congo, Dem. Rep.",Sub-Saharan Africa ,1988,0.123876807083613,811.998605921916,48.502,32443781
"Congo, Dem. Rep.",Sub-Saharan Africa ,1989,0.131274371716042,777.258489717775,48.787,33464765
"Congo, Dem. Rep.",Sub-Saharan Africa ,1990,0.124062583686599,702.134756395842,49.043,34612023
"Congo, Dem. Rep.",Sub-Saharan Africa ,1991,0.0879265218315883,619.796244387153,49.225,35908244
"Congo, Dem. Rep.",Sub-Saharan Africa ,1992,0.0757289203591137,533.534587784304,49.311,37333914
"Congo, Dem. Rep.",Sub-Saharan Africa ,1993,0.0689643819066209,444.046702002279,49.302,38815834
"Congo, Dem. Rep.",Sub-Saharan Africa ,1994,0.0426342649207916,411.493509345069,49.22,40252975
"Congo, Dem. Rep.",Sub-Saharan Africa ,1995,0.0511556674421257,401.18555750164097,49.111,41576234
"Congo, Dem. Rep.",Sub-Saharan Africa ,1996,0.0546311884515098,386.112865676869,49.04,42757243
"Congo, Dem. Rep.",Sub-Saharan Africa ,1997,0.0430898132163648,355.528157836358,49.066,43827180
"Congo, Dem. Rep.",Sub-Saharan Africa ,1998,0.0372014766476863,341.777825373723,49.233,44849967
"Congo, Dem. Rep.",Sub-Saharan Africa ,1999,0.0290679279026154,319.562059001722,49.557,45919613
"Congo, Dem. Rep.",Sub-Saharan Africa ,2000,0.0193058073113929,289.986319883827,50.041,47105826
"Congo, Dem. Rep.",Sub-Saharan Africa ,2001,0.0162797581467707,276.142108830374,50.667,48428545
"Congo, Dem. Rep.",Sub-Saharan Africa ,2002,0.0175733652050044,276.055945561272,51.385,49871666
"Congo, Dem. Rep.",Sub-Saharan Africa ,2003,0.0208216222354711,282.647066792974,52.144,51425580
"Congo, Dem. Rep.",Sub-Saharan Africa ,2004,0.0224571349536678,292.35083712867,52.917,53068880
"Congo, Dem. Rep.",Sub-Saharan Africa ,2005,0.0273757101347768,300.562422453352,53.675,54785903
"Congo, Dem. Rep.",Sub-Saharan Africa ,2006,0.0284529666520597,306.528260726948,54.401,56578037
"Congo, Dem. Rep.",Sub-Saharan Africa ,2007,0.0300493127182422,315.263863499979,55.091,58453683
"Congo, Dem. Rep.",Sub-Saharan Africa ,2008,0.0307752395892847,324.04031280739,55.743,60411195
"Congo, Dem. Rep.",Sub-Saharan Africa ,2009,0.0280095907394138,322.418254424149,56.35,62448574
"Congo, Dem. Rep.",Sub-Saharan Africa ,2010,0.0312948635315358,334.021572573152,56.909,64563854
"Congo, Dem. Rep.",Sub-Saharan Africa ,2011,0.0373538204608714,345.266114850827,57.427,66755153
"Congo, Dem. Rep.",Sub-Saharan Africa ,2012,0.0348525929457124,357.598295892516,57.914,69020747
"Congo, Dem. Rep.",Sub-Saharan Africa ,2013,0.0503090389389498,375.219175503059,58.381,71358807
"Congo, Dem. Rep.",Sub-Saharan Africa ,2014,0.0633308890302249,397.341670469814,58.828,73767447
"Congo, Dem. Rep.",Sub-Saharan Africa ,2015,0.0372257193904917,411.020573086614,59.254,76244544
"Congo, Dem. Rep.",Sub-Saharan Africa ,2016,0.0256446171817591,407.289643138543,59.655,78789127
"Congo, Dem. Rep.",Sub-Saharan Africa ,2017,NA,408.924793382014,60.026,81398764
"Congo, Dem. Rep.",Sub-Saharan Africa ,2018,NA,418.988811501869,60.368,84068091
"Congo, Dem. Rep.",Sub-Saharan Africa ,2019,NA,423.640255620729,NA,86790567
"Congo, Rep.",Sub-Saharan Africa ,1960,0.219677231493548,1458.05557949363,45.721,1018253
"Congo, Rep.",Sub-Saharan Africa ,1961,0.256626300430633,1542.15845410983,46.338,1043116
"Congo, Rep.",Sub-Saharan Africa ,1962,0.222920434926555,1582.75061919492,46.928,1069238
"Congo, Rep.",Sub-Saharan Africa ,1963,0.214006809904453,1481.02451382936,47.486,1096638
"Congo, Rep.",Sub-Saharan Africa ,1964,0.237873127696934,1498.3206782545,48.016,1125352
"Congo, Rep.",Sub-Saharan Africa ,1965,0.212645578297236,1513.01765789933,48.517,1155392
"Congo, Rep.",Sub-Saharan Africa ,1966,0.259548275382651,1493.01285194892,48.993,1186785
"Congo, Rep.",Sub-Saharan Africa ,1967,0.264604470042418,1483.6591554549,49.448,1219541
"Congo, Rep.",Sub-Saharan Africa ,1968,0.359750669984686,1553.29816130304,49.887,1253760
"Congo, Rep.",Sub-Saharan Africa ,1969,0.389585443288288,1624.22032789409,50.313,1289522
"Congo, Rep.",Sub-Saharan Africa ,1970,0.431124023558937,1678.85231894365,50.725,1326885
"Congo, Rep.",Sub-Saharan Africa ,1971,0.502034923519235,1757.34369382789,51.126,1365899
"Congo, Rep.",Sub-Saharan Africa ,1972,0.471892369973594,1853.65441844239,51.514,1406522
"Congo, Rep.",Sub-Saharan Africa ,1973,0.842937878847496,1947.90672122199,51.888,1448637
"Congo, Rep.",Sub-Saharan Africa ,1974,1.0887541008877,2040.35651759774,52.249,1492055
"Congo, Rep.",Sub-Saharan Africa ,1975,0.715906118098153,2134.31196166899,52.6,1536654
"Congo, Rep.",Sub-Saharan Africa ,1976,0.780973079416921,2091.65717287515,52.944,1582358
"Congo, Rep.",Sub-Saharan Africa ,1977,0.294852901009017,1849.61802747055,53.282,1629209
"Congo, Rep.",Sub-Saharan Africa ,1978,0.192386480434404,1910.80827475709,53.611,1677332
"Congo, Rep.",Sub-Saharan Africa ,1979,0.201732502695635,2038.13126942139,53.927,1726866
"Congo, Rep.",Sub-Saharan Africa ,1980,0.228938194556153,2328.72196605804,54.226,1777934
"Congo, Rep.",Sub-Saharan Africa ,1981,0.258404201390558,2660.18827872211,54.506,1830632
"Congo, Rep.",Sub-Saharan Africa ,1982,0.713993766164865,3193.31131630223,54.76,1884875
"Congo, Rep.",Sub-Saharan Africa ,1983,0.589609692219766,3283.44726507993,54.978,1940443
"Congo, Rep.",Sub-Saharan Africa ,1984,0.571076542505114,3413.03581010007,55.15,1996995
"Congo, Rep.",Sub-Saharan Africa ,1985,0.622974017578634,3278.47132854414,55.26,2054312
"Congo, Rep.",Sub-Saharan Africa ,1986,0.505167914007123,2969.60556509047,55.294,2112361
"Congo, Rep.",Sub-Saharan Africa ,1987,0.609668952679037,2894.43999692308,55.247,2171321
"Congo, Rep.",Sub-Saharan Africa ,1988,0.672115852141979,2866.17255341087,55.119,2231465
"Congo, Rep.",Sub-Saharan Africa ,1989,0.657229786243124,2861.56592954299,54.917,2293166
"Congo, Rep.",Sub-Saharan Africa ,1990,0.504132620653047,2812.22146867246,54.638,2356737
"Congo, Rep.",Sub-Saharan Africa ,1991,0.522277335017679,2801.63866689912,54.281,2422305
"Congo, Rep.",Sub-Saharan Africa ,1992,0.631796516559355,2796.71303043398,53.867,2489952
"Congo, Rep.",Sub-Saharan Africa ,1993,0.603079527773448,2693.67237681738,53.424,2559873
"Congo, Rep.",Sub-Saharan Africa ,1994,0.816329926358437,2475.62017595895,52.984,2632345
"Congo, Rep.",Sub-Saharan Africa ,1995,0.578314903914517,2502.7903528226,52.583,2707537
"Congo, Rep.",Sub-Saharan Africa ,1996,0.616034833674945,2536.83401512565,52.252,2785810
"Congo, Rep.",Sub-Saharan Africa ,1997,0.817225035573784,2449.35312684218,52.016,2867280
"Congo, Rep.",Sub-Saharan Africa ,1998,0.263379733416631,2468.27241304693,51.899,2951647
"Congo, Rep.",Sub-Saharan Africa ,1999,0.270339349263255,2335.85651978489,51.925,3038433
"Congo, Rep.",Sub-Saharan Africa ,2000,0.335345114537232,2441.32827038151,52.123,3127411
"Congo, Rep.",Sub-Saharan Africa ,2001,0.238166239011191,2462.87506457111,52.517,3217933
"Congo, Rep.",Sub-Saharan Africa ,2002,0.173912899005464,2503.78489296915,53.091,3310387
"Congo, Rep.",Sub-Saharan Africa ,2003,0.269084528498158,2452.62566286957,53.817,3406922
"Congo, Rep.",Sub-Saharan Africa ,2004,0.270548827107953,2463.03579490019,54.667,3510468
"Congo, Rep.",Sub-Saharan Africa ,2005,0.271271608090483,2571.78625004844,55.6,3622775
"Congo, Rep.",Sub-Saharan Africa ,2006,0.298636286324066,2642.89407435735,56.573,3745141
"Congo, Rep.",Sub-Saharan Africa ,2007,0.313142346764896,2513.18454756872,57.541,3876119
"Congo, Rep.",Sub-Saharan Africa ,2008,0.326342657060251,2563.69236638513,58.466,4011486
"Congo, Rep.",Sub-Saharan Africa ,2009,0.41929892741119,2666.17508860622,59.321,4145391
"Congo, Rep.",Sub-Saharan Africa ,2010,0.461621473134364,2812.43597442108,60.093,4273731
"Congo, Rep.",Sub-Saharan Africa ,2011,0.512313520115845,2828.48377871685,60.785,4394844
"Congo, Rep.",Sub-Saharan Africa ,2012,0.656941446916521,2860.87433557363,61.423,4510198
"Congo, Rep.",Sub-Saharan Africa ,2013,0.700438763760445,2887.25021248951,62.022,4622761
"Congo, Rep.",Sub-Saharan Africa ,2014,0.666519807792907,3008.66917946309,62.582,4736974
"Congo, Rep.",Sub-Saharan Africa ,2015,0.665272611017701,3012.53672318629,63.097,4856095
"Congo, Rep.",Sub-Saharan Africa ,2016,0.658896940151966,2854.75768290144,63.556,4980999
"Congo, Rep.",Sub-Saharan Africa ,2017,NA,2732.19823445905,63.954,5110702
"Congo, Rep.",Sub-Saharan Africa ,2018,NA,2705.16480208563,64.29,5244363
"Congo, Rep.",Sub-Saharan Africa ,2019,NA,2612.98457347243,NA,5380508
Colombia,Latin America & Caribbean ,1960,1.02192720462751,2339.44303289685,57.269,16057724
Colombia,Latin America & Caribbean ,1961,1.09958135084955,2382.81040454422,57.813,16567811
Colombia,Latin America & Caribbean ,1962,1.13745552397783,2434.60219248716,58.329,17092918
Colombia,Latin America & Caribbean ,1963,1.20576428366704,2438.01771378799,58.825,17629979
Colombia,Latin America & Caribbean ,1964,1.19441095097519,2510.72482712499,59.308,18175185
Colombia,Latin America & Caribbean ,1965,1.22218678580708,2524.70274175877,59.784,18725245
Colombia,Latin America & Caribbean ,1966,1.21898962330405,2580.50055350146,60.257,19279740
Colombia,Latin America & Caribbean ,1967,1.24590132531754,2611.64489465542,60.729,19837510
Colombia,Latin America & Caribbean ,1968,1.30452474560893,2691.14460481564,61.201,20393699
Colombia,Latin America & Caribbean ,1969,1.33933111761104,2780.55260421457,61.675,20942456
Colombia,Latin America & Caribbean ,1970,1.32236946210358,2879.2510684147,62.152,21480065
Colombia,Latin America & Caribbean ,1971,1.37820930577105,2978.23401562038,62.629,22003980
Colombia,Latin America & Caribbean ,1972,1.39814357741071,3133.66017516268,63.105,22516425
Colombia,Latin America & Caribbean ,1973,1.46364546973993,3270.53385273734,63.578,23024517
Colombia,Latin America & Caribbean ,1974,1.54977983622157,3382.94898095116,64.047,23538386
Colombia,Latin America & Caribbean ,1975,1.49160634762442,3385.72329165785,64.518,24065507
Colombia,Latin America & Caribbean ,1976,1.54782810855916,3467.62801812327,64.994,24608113
Colombia,Latin America & Caribbean ,1977,1.56387663675222,3531.96566543165,65.477,25164545
Colombia,Latin America & Caribbean ,1978,1.61977611979448,3746.39030181725,65.964,25733673
Colombia,Latin America & Caribbean ,1979,1.68863486230415,3860.99372009096,66.451,26312994
Colombia,Latin America & Caribbean ,1980,1.64889210634179,3931.03472221445,66.926,26900506
Colombia,Latin America & Caribbean ,1981,1.61687919644806,3933.37637601666,67.38,27496617
Colombia,Latin America & Caribbean ,1982,1.63386245566524,3885.16856870872,67.802,28101819
Colombia,Latin America & Caribbean ,1983,1.72212745684277,3862.15853166094,68.187,28714190
Colombia,Latin America & Caribbean ,1984,1.66989606780321,3907.59573126439,68.529,29331238
Colombia,Latin America & Caribbean ,1985,1.61525178906849,3945.61200971069,68.823,29951201
Colombia,Latin America & Caribbean ,1986,1.60605659770202,4090.5571347552,69.065,30572478
